file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Fachada.java,com.sidlors.patterns.facade.Fachada,class,1,3,2,1,3,1,0,13,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,23,0,0,0,0,0,2,1,1,0,1,1,0,0,0,19,1,0
C:\patrones-master\12_Decorador\src\main\java\mx\com\sidlors\patrones\decorator\Lechuga.java,mx.com.sidlors.patrones.decorator.Lechuga,class,2,3,1,2,2,3,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,1,1,0,0,0,0,7,1,0
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\PersonaBuilder.java,com.sidlors.builder2.PersonaBuilder,class,2,4,2,2,8,1,0,6,0,0.0,1.0,1.0,8,0,7,1,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,37,6,0,0,0,0,0,0,2,0,1,0,0,0,0,16,1,0
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\contexto\AvionComercial.java,mx.com.sidlors.patrones.strategy.contexto.AvionComercial,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\patrones-master\15_Estado\src\main\java\com\sidlors\patterns\state\Alarma.java,com.sidlors.patterns.state.Alarma,class,1,2,1,1,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0
C:\patrones-master\06_Prototype\src\main\java\com\sidlors\patterns\prototype\PruebaFiguras.java,com.sidlors.patterns.prototype.PruebaFiguras,class,3,3,0,3,2,1,0,17,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,1,0,0,17,5,8,5,7,1,0,0,0,28,1,0
C:\patrones-master\12_Decorador\src\main\java\mx\com\sidlors\patrones\decorator\Queso.java,mx.com.sidlors.patrones.decorator.Queso,class,2,3,1,2,2,3,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,1,0,1,1,1,0,0,0,0,7,1,0
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\model\Video.java,mx.sidlors.pattern.proxy.model.Video,class,0,4,4,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,0,0,1,0,3,0,3,0,0,0,0,4,1,0
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\estrategias\Algoritmo.java,mx.com.sidlors.patrones.strategy.estrategias.Algoritmo,interface,0,5,5,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\estrategias\EnAire.java,mx.com.sidlors.patrones.strategy.estrategias.EnAire,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\modelo\LCD.java,mx.com.sidors.method.factory.modelo.LCD,class,1,2,1,1,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ListaVineta.java,com.sidlors.patterns.bridge.ListaVineta,class,1,2,1,1,3,2,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,0,1,0,2,1,1,1,0,0,0,11,1,0
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Main.java,com.sidlors.builder2.Main,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\PostgresqlConexion.java,com.sidlors.abstracfactory.PostgresqlConexion,class,1,2,1,1,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\ItemProyecto.java,com.sidlors.patterns.composition.ItemProyecto,interface,0,3,3,0,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\patrones-master\12_Decorador\src\main\java\mx\com\sidlors\patrones\decorator\DecoradorHamburguesa.java,mx.com.sidlors.patrones.decorator.DecoradorHamburguesa,class,1,4,3,1,1,2,3,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\modelo\Plasma.java,mx.com.sidors.method.factory.modelo.Plasma,class,1,2,1,1,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\patrones-master\17_Memento\src\main\java\com\sidlors\patterns\memento\Memento.java,com.sidlors.patterns.memento.Memento,class,1,2,1,1,5,1,0,4,0,0.0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,19,2,1,0,0,0,0,0,2,0,2,1,0,0,0,11,1,0
C:\patrones-master\11_Comando\src\main\java\com\sidlors\patterns\comando\Command.java,com.sidlors.patterns.comando.Command,interface,0,2,2,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\PruebaFormas.java,com.sidlors.patterns.polimorfismo.PruebaFormas,class,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,1,0
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Tarea.java,com.sidlors.patterns.composition.Tarea,class,3,5,2,3,7,1,0,7,0,0.5,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,30,1,2,0,0,0,3,0,6,1,5,1,0,0,0,19,1,0
C:\patrones-master\14_Cadena\src\main\java\com\sidlors\patterns\chain\Aplicacion.java,com.sidlors.patterns.chain.Aplicacion,class,1,2,1,1,2,1,0,1,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,8,0,0,0,0,0,1,1,1,0,1,0,0,0,0,18,1,0
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Proyecto.java,com.sidlors.patterns.composition.Proyecto,class,3,5,2,3,8,1,0,8,2,0.6,0.4,0.4,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,31,2,2,0,0,0,2,1,5,1,4,1,0,0,0,17,1,0
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\app\App.java,mx.com.sidors.method.factory.app.App,class,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,2,0,2,0,0,0,0,11,1,0
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\estrategias\EnAireVeloz.java,mx.com.sidlors.patrones.strategy.estrategias.EnAireVeloz,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0
C:\patrones-master\01_Polimorfismo\src\test\java\com\sidlors\patterns\polimorfismo\test\Polimorfismo.java,com.sidlors.patterns.polimorfismo.test.Polimorfismo,class,4,4,0,4,2,1,0,1,0,0.0,1.0,1.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,1,0,1,0,0,0,0,8,1,0
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ListaEnumerada.java,com.sidlors.patterns.bridge.ListaEnumerada,class,1,2,1,1,1,2,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,1,0,2,0,0,0,0,0,7,1,0
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\abstracta\HeredaAbstracta.java,com.sidlors.patterns.polimorfismo.abstracta.HeredaAbstracta,class,3,4,1,3,4,2,0,5,6,0.75,0.0,0.0,4,1,4,0,0,0,4,0,0,0,1,1,0,1,0,0,1,0,0,17,0,0,0,0,0,2,0,3,1,2,0,0,0,0,13,1,1
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\modelo\CRT.java,mx.com.sidors.method.factory.modelo.CRT,class,1,2,1,1,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\patrones-master\13_Observador\src\main\java\mx\com\sidlors\patrones\subject\Sujeto.java,mx.com.sidlors.patrones.subject.Sujeto,class,3,5,2,3,6,1,0,4,0,0.4666667,0.7,1.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,24,0,1,0,0,0,0,0,3,0,3,1,0,0,0,15,1,0
C:\patrones-master\18_MetodoPlantilla\src\main\java\com\sidlors\patterns\template\CajeroAutomatico.java,com.sidlors.patterns.template.CajeroAutomatico,class,1,2,1,1,2,2,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,1,0
C:\patrones-master\14_Cadena\src\main\java\com\sidlors\patterns\chain\Middle.java,com.sidlors.patterns.chain.Middle,class,1,2,1,1,3,1,0,2,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,0,15,0,0,1,0,0,1,1,2,0,2,1,0,0,0,18,1,0
C:\patrones-master\18_MetodoPlantilla\src\main\java\com\sidlors\patterns\template\CuentaBancaria.java,com.sidlors.patterns.template.CuentaBancaria,class,1,5,4,1,10,1,2,7,13,0.6428572,0.0,0.0,7,0,2,4,1,0,3,1,0,0,2,0,0,2,0,0,0,0,0,43,0,0,0,0,0,6,4,4,3,2,1,0,0,0,22,1025,0
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\ThirdPartyYoutubeLib.java,mx.sidlors.pattern.proxy.ThirdPartyYoutubeLib,interface,1,4,3,1,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\ClaseAbstracta.java,com.sidlors.patterns.polimorfismo.ClaseAbstracta,class,0,1,1,0,2,1,1,1,1,0.5,0.0,0.0,2,0,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,1025,0
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\Cpu.java,com.sidlors.patterns.facade.Cpu,class,1,3,2,1,29,1,0,0,52,0.84615386,0.16666667,0.84615386,13,0,13,0,0,0,13,0,0,0,4,0,0,4,0,0,0,0,0,81,10,1,1,0,1,0,12,17,1,14,2,0,0,0,44,1,0
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Responsable.java,com.sidlors.patterns.composition.Responsable,class,0,3,3,0,3,1,0,0,0,0.33333334,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,8,1,0
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PruebaProxy.java,com.sidlors.patterns.proxy.PruebaProxy,class,2,3,1,2,2,1,0,3,1,0.5,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,7,1,0
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\MySqlConexion.java,com.sidlors.abstracfactory.MySqlConexion,class,1,2,1,1,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
C:\patrones-master\07_Proxy\src\main\java\com\sidlors\patterns\proxy\PersonaRemota.java,com.sidlors.patterns.proxy.PersonaRemota,class,1,2,1,1,12,1,0,12,1,0.6666667,0.46666667,0.6666667,6,1,6,0,0,0,6,0,0,0,4,0,0,1,0,3,0,0,0,50,0,1,1,2,1,8,1,7,2,7,3,0,0,0,31,1,0
C:\patrones-master\04.1_Builder\src\main\java\com\sidlors\builder2\Persona.java,com.sidlors.builder2.Persona,class,0,2,2,0,11,1,0,0,25,0.72727275,0.27272728,1.0,11,0,11,0,0,0,11,0,0,0,5,0,0,5,0,0,0,0,0,40,6,0,0,0,0,6,0,5,1,5,0,0,0,0,16,1,0
C:\patrones-master\13_Observador\src\main\java\mx\com\sidlors\patrones\observer\Informador.java,mx.com.sidlors.patrones.observer.Informador,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,1,0
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Juego.java,com.sidlors.singleton.Juego,class,3,3,0,3,3,1,0,6,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,21,0,2,1,0,0,1,2,6,0,6,2,0,0,0,14,1,0
C:\patrones-master\12_Decorador\src\test\java\mx\com\sidlors\patrones\decorator\app\test\PruebaDecorador.java,mx.com.sidlors.patrones.decorator.app.test.PruebaDecorador,class,5,5,0,5,6,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,1,0,0,8,6,7,0,3,2,0,0,0,18,1,0
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\FabricaHeredada.java,com.sidlors.abstracfactory.FabricaHeredada,class,6,7,1,6,4,2,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,3,0,0,0,0,1,0,0,0,11,1,0
C:\patrones-master\01_Polimorfismo\src\main\java\com\sidlors\patterns\polimorfismo\Polimorfismo.java,com.sidlors.patterns.polimorfismo.Polimorfismo,class,2,2,0,2,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,1,0
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Marciano.java,com.sidlors.singleton.Marciano,class,1,5,4,1,8,1,0,1,0,0.5,0.5,0.5,5,4,4,1,0,0,4,0,0,0,2,2,0,2,0,0,1,0,0,30,1,0,0,0,0,5,4,2,1,2,1,0,0,0,16,17,0
C:\patrones-master\03_Factory\src\main\java\com\sidlors\factory\Fabrica.java,com.sidlors.factory.Fabrica,class,4,5,1,4,4,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,17,3,0,0,0,0,2,0,1,0,1,1,0,0,0,9,1,0
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteSinFachada.java,com.sidlors.patterns.facade.ClienteSinFachada,class,2,3,1,2,5,1,0,15,4,0.5,0.16666667,0.16666667,4,1,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,31,0,0,0,0,0,3,1,2,0,2,1,0,0,0,24,1,0
C:\patrones-master\17_Memento\src\main\java\com\sidlors\patterns\memento\PruebaMemento.java,com.sidlors.patterns.memento.PruebaMemento,class,2,3,1,2,7,1,0,12,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,46,0,1,1,0,0,14,12,4,1,3,2,0,0,0,38,1,0
C:\patrones-master\03_Factory\src\main\java\com\sidlors\objects\MySqlConexion.java,com.sidlors.objects.MySqlConexion,class,1,2,1,1,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
C:\patrones-master\00_Compuesto\src\main\java\com\sidlors\patterns\composition\Entregable.java,com.sidlors.patterns.composition.Entregable,class,1,2,1,1,3,1,0,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,1,0,0,0,0,1,1,1,1,1,0,0,0,0,8,1,0
C:\patrones-master\07.1_Proxy\src\main\java\mx\sidlors\pattern\proxy\App.java,mx.sidlors.pattern.proxy.App,class,4,5,1,4,2,1,0,5,1,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,1,0,0,0,1,8,0,6,4,6,0,0,0,0,20,1,0
C:\patrones-master\03_Factory\src\main\java\com\sidlors\objects\SqlServerConexion.java,com.sidlors.objects.SqlServerConexion,class,1,2,1,1,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
C:\patrones-master\04_Builder\src\test\java\com\sidlors\builder\app\test\NutritionFactsTest.java,com.sidlors.builder.app.test.NutritionFactsTest,class,3,3,0,3,1,1,0,8,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,1,0,1,0,0,0,0,8,1,0
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\I_ImplLista.java,com.sidlors.patterns.bridge.I_ImplLista,interface,0,4,4,0,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\contexto\Avion.java,mx.com.sidlors.patrones.strategy.contexto.Avion,class,1,4,3,1,2,1,2,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1025,0
C:\patrones-master\16_Estrategia\src\test\java\mx\com\sidlors\patrones\strategy\app\test\PruebaEstrategia.java,mx.com.sidlors.patrones.strategy.app.test.PruebaEstrategia,class,9,9,0,9,2,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,30,0,0,0,0,0,3,0,7,0,2,0,0,0,0,18,1,0
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\TVFactoryMethod.java,mx.com.sidors.method.factory.TVFactoryMethod,interface,1,4,3,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\patrones-master\02_Singleton\src\com\sidlors\singleton\Jugador.java,com.sidlors.singleton.Jugador,class,1,2,1,1,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0
C:\patrones-master\09_Fachada\src\main\java\com\sidlors\patterns\facade\ClienteConFachada.java,com.sidlors.patterns.facade.ClienteConFachada,class,2,3,1,2,3,1,0,3,1,0.33333334,0.33333334,0.33333334,3,1,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,0,0,0,1,0,2,0,2,0,0,0,0,11,1,0
C:\patrones-master\18_MetodoPlantilla\src\main\java\com\sidlors\patterns\template\Cajero.java,com.sidlors.patterns.template.Cajero,class,1,2,1,1,3,2,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,1,0
C:\patrones-master\03_Factory\src\test\java\com\sidlors\factory\app\test\Contabilidad.java,com.sidlors.factory.app.test.Contabilidad,class,2,2,0,2,1,1,0,5,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,5,1,5,0,0,0,0,13,1,0
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\Pagos.java,com.sidlors.abstracfactory.Pagos,class,2,2,0,2,1,1,0,5,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,2,0,5,1,5,0,0,0,0,12,1,0
C:\patrones-master\05_AbstractFactory\src\com\sidlors\abstracfactory\FabricaAbstracta.java,com.sidlors.abstracfactory.FabricaAbstracta,class,1,2,1,1,2,1,1,0,1,0.0,0.0,0.0,2,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1025,0
C:\patrones-master\10_Puente\src\main\java\com\sidlors\patterns\bridge\ImpListaUnicos.java,com.sidlors.patterns.bridge.ImpListaUnicos,class,1,2,1,1,8,1,0,6,0,0.2,0.6,0.6,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,25,4,0,0,0,0,0,0,1,0,1,1,0,0,0,20,1,0
C:\patrones-master\15_Estado\src\main\java\com\sidlors\patterns\state\Estado.java,com.sidlors.patterns.state.Estado,interface,0,3,3,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\patrones-master\04.1_Builder\src\test\java\com\sidlors\builder2\test\PersonaBuilderTest.java,com.sidlors.builder2.test.PersonaBuilderTest,class,5,5,0,5,8,1,0,19,0,0.0625,1.0,1.0,8,2,8,0,0,0,8,0,0,0,2,2,0,2,0,0,0,0,0,36,0,0,0,0,0,7,2,3,0,3,0,0,0,0,19,1,0
C:\patrones-master\13_Observador\src\test\java\mx\com\sidlors\patrones\observer\app\test\observer\Prueba.java,mx.com.sidlors.patrones.observer.app.test.observer.Prueba,class,7,8,1,7,19,1,0,12,3,0.45833334,1.0,1.0,6,0,2,4,0,0,2,0,0,0,4,0,0,0,0,4,0,0,1,99,0,1,1,0,0,23,12,15,0,11,2,0,0,0,42,1,0
C:\patrones-master\05.1_FactoryMethod\src\main\java\mx\com\sidors\method\factory\TVFactory.java,mx.com.sidors.method.factory.TVFactory,class,5,7,2,5,4,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,3,0,0,3,0,0,0,0,1,0,0,0,15,1,0
C:\patrones-master\16_Estrategia\src\main\java\mx\com\sidlors\patrones\strategy\estrategias\EnTierra.java,mx.com.sidlors.patrones.strategy.estrategias.EnTierra,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0
